"Name","Type","QC.matrix.1","QC.matrix.2","Species","isotope.expected","isotope.precision","Method","Facility","Normalization","Slope","slope.confi95","Intercept","intercept.confi95","isotope.max","isotope.min","isotope.range","standards","isotope.norm","isotope.SE","isotope.confi95","one.point.mean","isotope.deviation","deviation_significant","SRM.matrix.1","SRM.matrix.2","Matrix.1","Matrix.2","Extrapolation"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"four.point","U.S. EPA",156,1.00121800702094,0.00524720690025515,-0.146722464794826,0.133367750548003,-16.26,-35.27,19.01,"USGS61_IAEA600_USGS88_USGS89",-35.0430947997036,0.0493719740514146,0.105892352701697,NA,0.00690520029637298,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"four.point","U.S. EPA",157,0.999367345319482,0.00631994002827507,-0.152625191774484,0.158363217453982,-16.26,-35.27,19.01,"USGS61_USGS40_USGS88_USGS89",-35.1020823048916,0.0594782374736016,0.127568131954195,NA,-0.0520823048916341,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"four.point","U.S. EPA",158,0.992072598543881,0.00381217301443004,-0.350155023473531,0.0791583177085076,-1.42,-27.97,26.55,"USGS63_IAEA600_USGS40_USGS88",-35.1610809810947,0.0526951924917954,0.113019947373669,NA,-0.11108098109473,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"four.point","U.S. EPA",159,0.992198433009912,0.00499047597823976,-0.313197762103068,0.105730120749781,-1.42,-27.97,26.55,"USGS63_IAEA600_USGS40_USGS89",-35.1938695689797,0.0681017598283326,0.146063747903583,NA,-0.143869568979753,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"four.point","U.S. EPA",160,0.993844206775762,0.00523549894420983,-0.312717248629296,0.0964292460491827,-1.42,-27.97,26.55,"USGS63_IAEA600_USGS88_USGS89",-35.1360731524086,0.0706445277263389,0.151517442641692,NA,-0.0860731524086304,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"four.point","U.S. EPA",161,0.988180018699654,0.00415739912898561,-0.359345961324094,0.0744981534754766,-1.42,-26.46,25.04,"USGS63_USGS40_USGS88_USGS89",-35.2902845420468,0.0557606928435084,0.11959479171983,NA,-0.240284542046787,TRUE,"Mixed","High Organic","Mixed / Compound","Matched","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"four.point","U.S. EPA",162,0.996769515975805,0.00972806359230971,-0.215071011044165,0.220336103777317,-16.26,-27.97,11.71,"IAEA600_USGS40_USGS88_USGS89",-35.1309188610919,0.0785936946251791,0.168566709986361,NA,-0.080918861091881,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"one.point","U.S. EPA",1,1,NA,-0.217500000000001,0.0940258953653175,-27.98,-28.11,0.129999999999999,"USGS91",-35.45,0.0590903263374528,0.0940258953653175,-28.28,-0.400000000000006,TRUE,"Plant","Plant","Plant / Compound","Plant / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"one.point","U.S. EPA",2,1,NA,-0.375,0.0558819205991914,-13.34,-13.41,0.0700000000000003,"USGS90",-35.6075,0.0351188458428427,0.0558819205991914,-13.75,-0.557500000000005,TRUE,"Plant","Plant","Plant / Compound","Plant / High Organic","Extrapolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"one.point","U.S. EPA",3,1,NA,0.182500000000005,0.0457044054248661,-35.21,-35.27,0.0600000000000023,"USGS61",-35.05,0.0287228132326912,0.0457044054248661,-35.05,0,FALSE,"Compound","High Organic",NA,NA,"Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"one.point","U.S. EPA",4,1,NA,0.34,0.11693054372626,-1.42,-1.57,0.15,"USGS63",-34.8925,0.0734846922834954,0.11693054372626,-1.17,0.157499999999999,FALSE,"Compound","High Organic","Matched","Matched","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"one.point","U.S. EPA",5,1,NA,0.2075,0.0571881852478458,-27.89,-27.97,0.0799999999999983,"IAEA600",-35.025,0.0359397644214126,0.0571881852478458,-27.73,0.0249999999999986,FALSE,"Compound","High Organic","Matched","Matched","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"one.point","U.S. EPA",6,1,NA,0.0525000000000002,0.0271753088379592,-26.42,-26.46,0.0399999999999991,"USGS40",-35.18,0.0170782512765987,0.0271753088379592,-26.39,-0.130000000000003,TRUE,"Compound","High Organic","Matched","Matched","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"one.point","U.S. EPA",7,1,NA,0.235000000000001,0.0527749015503936,-16.26,-16.34,0.0799999999999983,"USGS88",-34.9975,0.0331662479035535,0.0527749015503936,-16.06,0.0524999999999949,FALSE,"Macromolecule","High Organic","Macromolecule / Compound","Matched","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"one.point","U.S. EPA",8,1,NA,0.080000000000001,0.11251646816141,-18.13,-18.3,0.170000000000002,"USGS89",-35.1525,0.0707106781186553,0.11251646816141,-18.13,-0.102500000000006,FALSE,"Macromolecule","High Organic","Macromolecule / Compound","Matched","Extrapolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",37,1.02374076154608,0.00866862634585241,0.746645966657285,0.235669931838912,-13.34,-35.27,21.93,"USGS91_USGS90_USGS61",-35.1447820758066,0.076495787456049,0.170443236044107,NA,-0.09478207580662,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",38,0.980241357334143,0.0140400902173003,-0.200357787721672,0.255075352355165,-1.42,-28.11,26.69,"USGS91_USGS90_USGS63",-35.7382821589486,0.197729405297999,0.440568570124611,NA,-0.688282158948567,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",39,1.02506508320475,0.0192174079952523,0.71118006812108,0.46517426129521,-13.34,-28.11,14.77,"USGS91_USGS90_IAEA600",-35.0647784780136,0.150593334529461,0.335542859515259,NA,-0.0147784780136249,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",40,1.01917888462025,0.0142894230991053,0.617406428572587,0.338677716291512,-13.34,-28.11,14.77,"USGS91_USGS90_USGS40",-35.1752837206103,0.112459624185343,0.250575657927139,NA,-0.125283720610334,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",41,0.99499166724533,0.0286694729988023,0.0221886500937459,0.584450605599529,-13.34,-28.11,14.77,"USGS91_USGS90_USGS88",-35.4321446205651,0.265267790176448,0.591053469472687,NA,-0.382144620565128,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",42,1.00378531283619,0.0224184952054828,0.246741473408467,0.469811968689606,-13.34,-28.11,14.77,"USGS91_USGS90_USGS89",-35.3454478957876,0.195907877804494,0.436509953946373,NA,-0.295447895787554,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",43,0.990800807553761,0.00954948631518315,-0.299449304260817,0.248386391804402,-1.42,-35.27,33.85,"USGS91_USGS61_USGS63",-35.257390213465,0.139929194846198,0.311781675563971,NA,-0.207390213465004,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",44,1.02297734205929,0.0387256922537299,0.639938922639729,1.18250066486038,-27.89,-35.27,7.38,"USGS91_USGS61_IAEA600",-35.0666993761828,0.13858476434114,0.308786097721856,NA,-0.0166993761828067,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",45,1.02671610908629,0.0261522010824422,0.793156435740702,0.788145513133869,-26.42,-35.27,8.85,"USGS91_USGS61_USGS40",-35.0882353134608,0.103606541512143,0.230849760463134,NA,-0.0382353134608167,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",46,0.993129448016792,0.0177690097422243,-0.248484373982281,0.490521712842633,-16.26,-35.27,19.01,"USGS91_USGS61_USGS88",-35.226037950922,0.144495003839595,0.321954931972908,NA,-0.176037950921973,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",47,1.00326945147536,0.0177234635091694,0.0737765057275609,0.49677973498874,-18.13,-35.27,17.14,"USGS91_USGS61_USGS89",-35.1912205178857,0.127350883743791,0.283755451904328,NA,-0.141220517885714,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",48,0.986904331554877,0.00990712874668709,-0.359603440564025,0.226646020431003,-1.42,-28.11,26.69,"USGS91_USGS63_IAEA600",-35.3356403902832,0.135551189646448,0.30202687208421,NA,-0.285640390283213,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",49,0.983358554506324,0.00619776855197052,-0.36808610545562,0.138473527422914,-1.42,-28.11,26.69,"USGS91_USGS63_USGS40",-35.4544268057417,0.0846022581559774,0.188505578363106,NA,-0.404426805741672,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",50,0.979921362041663,0.00680575679838835,-0.423759604494641,0.127871634086575,-1.42,-28.11,26.69,"USGS91_USGS63_USGS88",-35.5219732356701,0.0938098277308599,0.209021321865268,NA,-0.471973235670127,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",51,0.979972702951504,0.0045380590438423,-0.385132931189152,0.088067354619135,-1.42,-28.11,26.69,"USGS91_USGS63_USGS89",-35.5595283050811,0.0619447938693326,0.138021601898541,NA,-0.509528305081126,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",52,0.905408980282882,0.144426110240611,-2.61226667489683,3.96855988382487,-26.42,-28.11,1.69,"USGS91_IAEA600_USGS40",-36.0281751512023,0.623374697716857,1.38896538332813,NA,-0.978175151202329,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",53,0.97871307376186,0.0216503936689412,-0.586382924660918,0.534233411463104,-16.26,-28.11,11.85,"USGS91_IAEA600_USGS88",-35.3996671794426,0.15899050780068,0.354252927527722,NA,-0.349667179442598,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",54,0.989618768703481,0.0269662726984272,-0.27988816277463,0.678173290390621,-18.13,-28.11,9.98,"USGS91_IAEA600_USGS89",-35.3192693414834,0.17267862552138,0.384751954431776,NA,-0.269269341483366,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",55,0.969473081483182,0.0123704763477602,-0.743056315564835,0.299126380306951,-16.26,-28.11,11.85,"USGS91_USGS40_USGS88",-35.5754526280093,0.092226112819845,0.205492585141566,NA,-0.525452628009319,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",56,0.978509165311957,0.0169510374078963,-0.493177588429847,0.418074511730291,-18.13,-28.11,9.98,"USGS91_USGS40_USGS89",-35.5022963944287,0.11102949136863,0.247389123434718,NA,-0.452296394428743,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",57,0.965437304538182,0.00790429655016067,-0.752210528499929,0.169919635667867,-16.26,-28.11,11.85,"USGS91_USGS88_USGS89",-35.7146852617154,0.0673357137461302,0.150033319923979,NA,-0.664685261715434,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",58,0.998604359084279,0.0155778651389811,-0.0724133921862122,0.338788293032612,-1.42,-35.27,33.85,"USGS90_USGS61_USGS63",-35.2092260442921,0.234966137644158,0.523537180186102,NA,-0.159226044292083,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",59,1.0282264674843,0.00833779663991163,0.71505718552445,0.225095695244857,-13.34,-35.27,21.93,"USGS90_USGS61_IAEA600",-34.9607390222849,0.0729348522767989,0.162508978021815,NA,0.0892609777151065,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",60,1.0267325310347,0.00413934949053396,0.716673002833017,0.109881267951204,-13.34,-35.27,21.93,"USGS90_USGS61_USGS40",-35.0131820276552,0.0364123814575933,0.0811318418190083,NA,0.036817972344835,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",61,1.01499046173825,0.0175513238433762,0.309927116114246,0.414782085447014,-13.34,-35.27,21.93,"USGS90_USGS61_USGS88",-35.017498642544,0.180974485267548,0.403236281842842,NA,0.0325013574559492,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",62,1.02055157484422,0.0120916652730489,0.49600563477461,0.291729386234123,-13.34,-35.27,21.93,"USGS90_USGS61_USGS89",-35.0090152378906,0.118745028549427,0.264580411591198,NA,0.0409847621094386,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",63,0.995873454297979,0.0201696445372133,-0.116165724730402,0.360689849502394,-1.42,-27.97,26.55,"USGS90_USGS63_IAEA600",-35.2618438856011,0.27474867830466,0.612178204662492,NA,-0.211843885601084,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",64,0.988636263586991,0.0186581680620086,-0.162311983740469,0.320801776002417,-1.42,-26.46,25.04,"USGS90_USGS63_USGS40",-35.473297215517,0.253406520483042,0.564624913634921,NA,-0.42329721551701,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",65,0.976255020054263,0.0299142523406325,-0.311873159572975,0.365703009327432,-1.42,-16.34,14.92,"USGS90_USGS63_USGS88",-35.7699844027291,0.393469301123096,0.876704236896258,NA,-0.719984402729146,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",66,0.975463702776111,0.0238312032860932,-0.285308207749846,0.313489281433264,-1.42,-18.3,16.88,"USGS90_USGS63_USGS89",-35.8262349411798,0.314402569928881,0.700532581222871,NA,-0.776234941179837,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",67,1.03852782701448,0.00559219514319453,0.909961206490882,0.131325234757941,-13.34,-27.97,14.63,"USGS90_IAEA600_USGS40",-34.8016300250634,0.0423425506953604,0.0943450822965308,NA,0.248369974936622,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",68,1.02739606202892,0.0262421376497048,0.502956469714698,0.528316866753589,-13.34,-27.97,14.63,"USGS90_IAEA600_USGS88",-34.782551530462,0.227314389256989,0.506488022319029,NA,0.26744846953796,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",69,1.03703002886714,0.0160330706505729,0.764953340256749,0.332044893173365,-13.34,-27.97,14.63,"USGS90_IAEA600_USGS89",-34.7120645865777,0.131037475779696,0.291969690850951,NA,0.337935413422265,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",70,1.01812807332645,0.0303627473700384,0.368765906982186,0.59276559564087,-13.34,-26.46,13.12,"USGS90_USGS40_USGS88",-34.9673747730626,0.262397793191626,0.584658717685721,NA,0.0826252269373882,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",71,1.02900438382145,0.0199054269309398,0.644195148425282,0.400455685082592,-13.34,-26.46,13.12,"USGS90_USGS40_USGS89",-34.8654444164647,0.162031529928177,0.361028747079749,NA,0.184555583535278,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","QC","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",72,1.10696431919015,0.0707069102800686,1.72928982065863,1.13695524481255,-13.34,-18.3,4.96,"USGS90_USGS88_USGS89",-33.3902269295361,0.509534327489344,1.13531323149971,NA,1.65977307046388,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",73,0.99526013933616,0.00210749997750714,-0.344371363150853,0.0543994190312519,-1.42,-35.27,33.85,"USGS61_USGS63_IAEA600",-35.054281044672,0.030592481250859,0.0681642960537007,NA,-0.00428104467196277,FALSE,"Compound","High Organic",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",74,0.993834493590398,0.00427288536661175,-0.320340785435079,0.108273698293229,-1.42,-35.27,33.85,"USGS61_USGS63_USGS40",-35.128745721472,0.0619121317182943,0.137948826090823,NA,-0.0787457214719538,FALSE,"Compound","High Organic",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",75,0.995436026958018,0.00233671800334367,-0.332034836878285,0.0520375959505548,-1.42,-35.27,33.85,"USGS61_USGS63_USGS88",-35.0604802498208,0.034621600023659,0.0771417321306435,NA,-0.0104802498208372,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",76,0.995347031076634,0.00511936200940122,-0.285129620328337,0.11668583363633,-1.42,-35.27,33.85,"USGS61_USGS63_USGS89",-35.1107395597194,0.0749422293971072,0.166981692974162,NA,-0.0607395597194511,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",77,1.00882463934416,0.0118403826421345,0.11479769677298,0.354809171779603,-26.42,-35.27,8.85,"USGS61_IAEA600_USGS40",-35.0380991088325,0.0489032418704785,0.108963213199695,NA,0.0119008911674712,FALSE,"Compound","High Organic",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",78,0.997273031519025,0.00256291700438949,-0.27999806501337,0.070272221234033,-16.26,-35.27,19.01,"USGS61_IAEA600_USGS88",-35.0480769361102,0.0206807871894932,0.0460796654265698,NA,0.00192306388979091,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",79,1.00642387729707,0.0054208409477372,0.0165853040352861,0.150947217022816,-18.13,-35.27,17.14,"USGS61_IAEA600_USGS89",-35.0240948164932,0.0387444659388338,0.0863280498577745,NA,0.0259051835067794,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS61","SRM","Compound","High Organic","C",-35.05,0.08,"three.point","U.S. EPA",80,0.996761349199354,0.0069167820342475,-0.240331812350021,0.186576192058978,-16.26,-35.27,19.01,"USGS61_USGS40_USGS88",-35.1058638216232,0.0563187676561845,0.125486034310733,NA,-0.0558638216232481,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
